query_index,query,citation_id,title,url,registrable_domain,start_index,end_index,cited_text
16,How many states banned abortion,2,ABORTION IN THE USA,https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai,amnestyusa.org,1036,1176,([amnestyusa.org](https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai))
16,How many states banned abortion,3,"Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy",https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai,apnews.com,1512,1605,([apnews.com](https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai))
17,how may states have outlawed abortion,1,"Judge strikes down Georgia ban on abortions, allowing them to resume beyond 6 weeks into pregnancy",https://apnews.com/article/632db7d5de815efa18aea52dadbfc59b?utm_source=openai,apnews.com,1031,1124,([apnews.com](https://apnews.com/article/632db7d5de815efa18aea52dadbfc59b?utm_source=openai))
17,how may states have outlawed abortion,2,Abortion in Wyoming,https://en.wikipedia.org/wiki/Abortion_in_Wyoming?utm_source=openai,en.wikipedia.org,1321,1410,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Wyoming?utm_source=openai))
17,how may states have outlawed abortion,3,"Judge strikes down Georgia ban on abortions, allowing them to resume beyond 6 weeks into pregnancy",https://apnews.com/article/632db7d5de815efa18aea52dadbfc59b?utm_source=openai,apnews.com,1582,1761,"[Judge strikes down Georgia ban on abortions, allowing them to resume beyond 6 weeks into pregnancy](https://apnews.com/article/632db7d5de815efa18aea52dadbfc59b?utm_source=openai)"
17,how may states have outlawed abortion,4,South Carolina Supreme Court decides heartbeat definition allows six-week abortion ban,https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai,apnews.com,1799,1966,[South Carolina Supreme Court decides heartbeat definition allows six-week abortion ban](https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai)
17,how may states have outlawed abortion,5,"Abortions in Florida plunged more than in any other state in 2024, new data shows",https://www.axios.com/local/tampa-bay/2025/04/15/florida-abortion-data-2024?utm_source=openai,axios.com,2001,2179,"[Abortions in Florida plunged more than in any other state in 2024, new data shows](https://www.axios.com/local/tampa-bay/2025/04/15/florida-abortion-data-2024?utm_source=openai)"
18,states banning abortion,1,Heartbeat Protection Act,https://en.wikipedia.org/wiki/Heartbeat_Protection_Act?utm_source=openai,en.wikipedia.org,1197,1291,([en.wikipedia.org](https://en.wikipedia.org/wiki/Heartbeat_Protection_Act?utm_source=openai))
18,states banning abortion,2,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,1393,1499,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
18,states banning abortion,3,"Iowa's abortion ban, one of the nation's strictest, takes effect",https://www.axios.com/2024/07/25/iowa-abortion-ban-6-weeks-takes-effect?utm_source=openai,axios.com,1563,1667,([axios.com](https://www.axios.com/2024/07/25/iowa-abortion-ban-6-weeks-takes-effect?utm_source=openai))
18,states banning abortion,4,Abortion in South Carolina,https://en.wikipedia.org/wiki/Abortion_in_South_Carolina?utm_source=openai,en.wikipedia.org,1883,1979,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_South_Carolina?utm_source=openai))
18,states banning abortion,5,Where abortion stands in each state a year since the overturning of Roe v. Wade - Good Morning America,https://www.goodmorningamerica.com/news/story/abortion-stands-state-year-overturning-roe-wade-100229092?utm_source=openai,goodmorningamerica.com,2205,2354,([goodmorningamerica.com](https://www.goodmorningamerica.com/news/story/abortion-stands-state-year-overturning-roe-wade-100229092?utm_source=openai))
18,states banning abortion,6,Where abortion stands in each state a year since the overturning of Roe v. Wade - Good Morning America,https://www.goodmorningamerica.com/news/story/abortion-stands-state-year-overturning-roe-wade-100229092?utm_source=openai,goodmorningamerica.com,2477,2626,([goodmorningamerica.com](https://www.goodmorningamerica.com/news/story/abortion-stands-state-year-overturning-roe-wade-100229092?utm_source=openai))
18,states banning abortion,7,"Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy",https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai,apnews.com,2914,3007,([apnews.com](https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai))
18,states banning abortion,8,Abortion in North Dakota,https://en.wikipedia.org/wiki/Abortion_in_North_Dakota?utm_source=openai,en.wikipedia.org,3253,3347,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_North_Dakota?utm_source=openai))
18,states banning abortion,9,A Continuing Saga: Ending Abortion Restrictions in States with Constitutional Protections | KFF,https://www.kff.org/womens-health-policy/a-continuing-saga-ending-abortion-restrictions-in-states-with-constitutional-protections/?utm_source=openai,kff.org,3629,3790,([kff.org](https://www.kff.org/womens-health-policy/a-continuing-saga-ending-abortion-restrictions-in-states-with-constitutional-protections/?utm_source=openai))
18,states banning abortion,10,A Continuing Saga: Ending Abortion Restrictions in States with Constitutional Protections | KFF,https://www.kff.org/womens-health-policy/a-continuing-saga-ending-abortion-restrictions-in-states-with-constitutional-protections/?utm_source=openai,kff.org,3956,4117,([kff.org](https://www.kff.org/womens-health-policy/a-continuing-saga-ending-abortion-restrictions-in-states-with-constitutional-protections/?utm_source=openai))
18,states banning abortion,11,"Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy",https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai,apnews.com,4348,4522,"[Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy](https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai)"
18,states banning abortion,12,US: Georgia ban on abortions overturned,https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai,lemonde.fr,4559,4732,[US: Georgia ban on abortions overturned](https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai)
18,states banning abortion,13,"Iowa's abortion ban, one of the nation's strictest, takes effect",https://www.axios.com/2024/07/25/iowa-abortion-ban-6-weeks-takes-effect?utm_source=openai,axios.com,4770,4927,"[Iowa's abortion ban, one of the nation's strictest, takes effect](https://www.axios.com/2024/07/25/iowa-abortion-ban-6-weeks-takes-effect?utm_source=openai)"
19,outlawed abortion rights by state,1,South Carolina Supreme Court strikes down state abortion ban,https://apnews.com/article/6cd1469dbb550c70b64a30f183be203c?utm_source=openai,apnews.com,3108,3249,[South Carolina Supreme Court strikes down state abortion ban](https://apnews.com/article/6cd1469dbb550c70b64a30f183be203c?utm_source=openai)
19,outlawed abortion rights by state,2,"Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy",https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai,apnews.com,3287,3461,"[Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy](https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai)"
19,outlawed abortion rights by state,3,Indiana abortions fall to zero,https://www.axios.com/local/indianapolis/2023/11/16/indiana-abortion-ban-zero-procedures?utm_source=openai,axios.com,3498,3638,[Indiana abortions fall to zero](https://www.axios.com/local/indianapolis/2023/11/16/indiana-abortion-ban-zero-procedures?utm_source=openai)
20,states who outlawed abortion,1,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,1388,1486,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
20,states who outlawed abortion,2,Heartbeat Protection Act,https://en.wikipedia.org/wiki/Heartbeat_Protection_Act?utm_source=openai,en.wikipedia.org,1654,1748,([en.wikipedia.org](https://en.wikipedia.org/wiki/Heartbeat_Protection_Act?utm_source=openai))
20,states who outlawed abortion,3,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,1810,1916,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
20,states who outlawed abortion,4,Abortion in South Carolina,https://en.wikipedia.org/wiki/Abortion_in_South_Carolina?utm_source=openai,en.wikipedia.org,2170,2266,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_South_Carolina?utm_source=openai))
20,states who outlawed abortion,5,"Illinois enacts safeguard for abortion patients, providers",https://apnews.com/article/bbc4df0d3bec21ad84febd9ee0f0937d?utm_source=openai,apnews.com,2611,2704,([apnews.com](https://apnews.com/article/bbc4df0d3bec21ad84febd9ee0f0937d?utm_source=openai))
20,states who outlawed abortion,6,Where Abortion Is Illegal Now: Abortion Law By State,https://www.yahoo.com/news/where-abortion-illegal-now-abortion-120000946.html?utm_source=openai,yahoo.com,3040,3150,([yahoo.com](https://www.yahoo.com/news/where-abortion-illegal-now-abortion-120000946.html?utm_source=openai))
21,illegal abortion states,1,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,2410,2516,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
21,illegal abortion states,2,Heartbeat Protection Act,https://en.wikipedia.org/wiki/Heartbeat_Protection_Act?utm_source=openai,en.wikipedia.org,2585,2679,([en.wikipedia.org](https://en.wikipedia.org/wiki/Heartbeat_Protection_Act?utm_source=openai))
21,illegal abortion states,3,South Carolina Supreme Court strikes down state's 6-week abortion ban,https://www.axios.com/2023/01/05/south-carolina-abortion-ban?utm_source=openai,axios.com,3168,3261,([axios.com](https://www.axios.com/2023/01/05/south-carolina-abortion-ban?utm_source=openai))
21,illegal abortion states,4,"Judge strikes down Wyoming abortion laws, including an explicit ban on pills to end pregnancy",https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai,apnews.com,3561,3654,([apnews.com](https://apnews.com/article/a8e79c0879a22dab036b06a6f4304895?utm_source=openai))
22,states outlawed abortion,1,Where Is Abortion Illegal Now? Abortion Law By State | Teen Vogue,https://www.teenvogue.com/story/where-abortion-is-illegal-now-abortion-law-by-state?utm_source=openai,teenvogue.com,2987,3107,([teenvogue.com](https://www.teenvogue.com/story/where-abortion-is-illegal-now-abortion-law-by-state?utm_source=openai))
23,where is abortion banned,1,Abortion law: Which countries have the strictest laws and what are the punishments? | The Independent,https://www.the-independent.com/life-style/women/abortion-rights-uk-usa-bill-nhs-b2071339.html?utm_source=openai,the-independent.com,225,362,([the-independent.com](https://www.the-independent.com/life-style/women/abortion-rights-uk-usa-bill-nhs-b2071339.html?utm_source=openai))
23,where is abortion banned,2,Abortion in the Dominican Republic,https://en.wikipedia.org/wiki/Abortion_in_the_Dominican_Republic?utm_source=openai,en.wikipedia.org,480,584,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_the_Dominican_Republic?utm_source=openai))
23,where is abortion banned,3,A look at some of the world’s toughest abortion laws | Women's Rights News | Al Jazeera,https://www.aljazeera.com/news/2022/5/3/a-global-look-at-abortion-and-some-of-the-worlds-toughest-laws?utm_source=openai,aljazeera.com,716,855,([aljazeera.com](https://www.aljazeera.com/news/2022/5/3/a-global-look-at-abortion-and-some-of-the-worlds-toughest-laws?utm_source=openai))
23,where is abortion banned,4,Abortion in Malta,https://en.wikipedia.org/wiki/Abortion_in_Malta?utm_source=openai,en.wikipedia.org,1020,1107,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Malta?utm_source=openai))
23,where is abortion banned,5,Abortion in Madagascar,https://en.wikipedia.org/wiki/Abortion_in_Madagascar?utm_source=openai,en.wikipedia.org,1241,1333,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Madagascar?utm_source=openai))
23,where is abortion banned,6,Global progress in abortion law reform: a comparative legal analysis since the International Conference on Population and Development (1994–2023) - PMC,https://pmc.ncbi.nlm.nih.gov/articles/PMC12107661/?utm_source=openai,pmc.ncbi.nlm.nih.gov,1479,1573,([pmc.ncbi.nlm.nih.gov](https://pmc.ncbi.nlm.nih.gov/articles/PMC12107661/?utm_source=openai))
23,where is abortion banned,7,Where is abortion illegal in the US? - BBC News,https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai,feeds.bbci.co.uk,1834,1925,([feeds.bbci.co.uk](https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai))
24,in what states is abortion legal,1,2026 Missouri Amendment 3,https://en.wikipedia.org/wiki/2026_Missouri_Amendment_3?utm_source=openai,en.wikipedia.org,2972,3067,([en.wikipedia.org](https://en.wikipedia.org/wiki/2026_Missouri_Amendment_3?utm_source=openai))
24,in what states is abortion legal,2,Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban,https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai,apnews.com,3285,3447,[Wisconsin Supreme Court's liberal majority strikes down 176-year-old abortion ban](https://apnews.com/article/01658358639a63db7df92aeec34c612d?utm_source=openai)
24,in what states is abortion legal,3,New Mexico is a go-to state for women seeking abortions. A new court ruling helps it stay that way,https://apnews.com/article/82a05423f7ddf8895664d1071c35a227?utm_source=openai,apnews.com,3483,3662,[New Mexico is a go-to state for women seeking abortions. A new court ruling helps it stay that way](https://apnews.com/article/82a05423f7ddf8895664d1071c35a227?utm_source=openai)
